<TICKER>,<DTYYYYMMDD>,<DTYYYYMMDD2>,code,close
شاخص_كل6,13940528,20150819,IDXS,65218.30
شاخص_كل6,13940531,20150822,IDXS,65225.00
شاخص_كل6,13940601,20150823,IDXS,64881.40
شاخص_كل6,13940602,20150824,IDXS,64651.60
شاخص_كل6,13940603,20150825,IDXS,64197.30
شاخص_كل6,13940604,20150826,IDXS,64206.20
شاخص_كل6,13940607,20150829,IDXS,64451.30
شاخص_كل6,13940608,20150830,IDXS,64467.30
شاخص_كل6,13940609,20150831,IDXS,64225.80
شاخص_كل6,13940610,20150901,IDXS,64251.00
شاخص_كل6,13940611,20150902,IDXS,64276.20
شاخص_كل6,13940614,20150905,IDXS,64497.00
شاخص_كل6,13940615,20150906,IDXS,64506.60
شاخص_كل6,13940616,20150907,IDXS,64518.40
شاخص_كل6,13940617,20150908,IDXS,64511.70
شاخص_كل6,13940618,20150909,IDXS,63467.70
شاخص_كل6,13940621,20150912,IDXS,63482.50
شاخص_كل6,13940622,20150913,IDXS,62958.20
شاخص_كل6,13940623,20150914,IDXS,62993.00
شاخص_كل6,13940624,20150915,IDXS,62536.50
شاخص_كل6,13940625,20150916,IDXS,62264.50
شاخص_كل6,13940628,20150919,IDXS,62254.70
شاخص_كل6,13940629,20150920,IDXS,61553.20
شاخص_كل6,13940630,20150921,IDXS,61328.00
شاخص_كل6,13940631,20150922,IDXS,61576.80
شاخص_كل6,13940701,20150923,IDXS,61686.00
شاخص_كل6,13940704,20150926,IDXS,61530.90
شاخص_كل6,13940705,20150927,IDXS,61563.00
شاخص_كل6,13940706,20150928,IDXS,61568.90
شاخص_كل6,13940707,20150929,IDXS,61578.80
شاخص_كل6,13940708,20150930,IDXS,61498.30
شاخص_كل6,13940711,20151003,IDXS,61217.40
شاخص_كل6,13940712,20151004,IDXS,61163.70
شاخص_كل6,13940713,20151005,IDXS,61233.60
شاخص_كل6,13940714,20151006,IDXS,61209.80
شاخص_كل6,13940715,20151007,IDXS,61389.80
شاخص_كل6,13940718,20151010,IDXS,61396.90
شاخص_كل6,13940719,20151011,IDXS,61287.10
شاخص_كل6,13940720,20151012,IDXS,61296.60
شاخص_كل6,13940721,20151013,IDXS,61434.40
شاخص_كل6,13940722,20151014,IDXS,61973.30
شاخص_كل6,13940725,20151017,IDXS,62799.10
شاخص_كل6,13940726,20151018,IDXS,63071.40
شاخص_كل6,13940727,20151019,IDXS,63126.70
شاخص_كل6,13940728,20151020,IDXS,63142.00
شاخص_كل6,13940729,20151021,IDXS,63175.00
شاخص_كل6,13940803,20151025,IDXS,62792.80
شاخص_كل6,13940804,20151026,IDXS,62803.30
شاخص_كل6,13940805,20151027,IDXS,62923.00
شاخص_كل6,13940806,20151028,IDXS,62923.70
شاخص_كل6,13940809,20151031,IDXS,62948.60
شاخص_كل6,13940810,20151101,IDXS,62942.70
شاخص_كل6,13940811,20151102,IDXS,62855.70
شاخص_كل6,13940812,20151103,IDXS,62811.60
شاخص_كل6,13940813,20151104,IDXS,62927.40
شاخص_كل6,13940816,20151107,IDXS,63000.40
شاخص_كل6,13940817,20151108,IDXS,62999.20
شاخص_كل6,13940818,20151109,IDXS,63035.70
شاخص_كل6,13940819,20151110,IDXS,63044.30
شاخص_كل6,13940820,20151111,IDXS,63056.40
شاخص_كل6,13940823,20151114,IDXS,63070.60
شاخص_كل6,13940824,20151115,IDXS,63083.50
شاخص_كل6,13940825,20151116,IDXS,63108.60
شاخص_كل6,13940826,20151117,IDXS,63013.60
شاخص_كل6,13940827,20151118,IDXS,62871.30
شاخص_كل6,13940830,20151121,IDXS,62889.00
شاخص_كل6,13940901,20151122,IDXS,62923.90
شاخص_كل6,13940902,20151123,IDXS,62795.70
شاخص_كل6,13940903,20151124,IDXS,62720.90
شاخص_كل6,13940904,20151125,IDXS,62734.60
شاخص_كل6,13940907,20151128,IDXS,62635.40
شاخص_كل6,13940908,20151129,IDXS,62639.10
شاخص_كل6,13940909,20151130,IDXS,62647.70
شاخص_كل6,13940910,20151201,IDXS,62550.00
شاخص_كل6,13940914,20151205,IDXS,62577.10
شاخص_كل6,13940915,20151206,IDXS,62420.20
شاخص_كل6,13940916,20151207,IDXS,62374.80
شاخص_كل6,13940917,20151208,IDXS,62392.40
شاخص_كل6,13940918,20151209,IDXS,62409.80
شاخص_كل6,13940922,20151213,IDXS,62310.70
شاخص_كل6,13940923,20151214,IDXS,62216.30
شاخص_كل6,13940924,20151215,IDXS,62233.30
شاخص_كل6,13940925,20151216,IDXS,62147.30
شاخص_كل6,13940928,20151219,IDXS,61734.00
شاخص_كل6,13940929,20151220,IDXS,61501.50
شاخص_كل6,13940930,20151221,IDXS,61518.50
شاخص_كل6,13941001,20151222,IDXS,61414.20
شاخص_كل6,13941002,20151223,IDXS,61420.70
شاخص_كل6,13941005,20151226,IDXS,61436.90
شاخص_كل6,13941006,20151227,IDXS,61455.30
شاخص_كل6,13941007,20151228,IDXS,61469.30
شاخص_كل6,13941009,20151230,IDXS,61691.00
شاخص_كل6,13941012,20160102,IDXS,61700.10
شاخص_كل6,13941013,20160103,IDXS,61710.20
شاخص_كل6,13941014,20160104,IDXS,61728.10
شاخص_كل6,13941015,20160105,IDXS,62055.90
شاخص_كل6,13941016,20160106,IDXS,62632.80
شاخص_كل6,13941019,20160109,IDXS,62655.00
شاخص_كل6,13941020,20160110,IDXS,62461.00
شاخص_كل6,13941021,20160111,IDXS,62788.70
شاخص_كل6,13941022,20160112,IDXS,62841.20
شاخص_كل6,13941023,20160113,IDXS,63516.90
شاخص_كل6,13941026,20160116,IDXS,64860.90
شاخص_كل6,13941027,20160117,IDXS,65424.10
شاخص_كل6,13941028,20160118,IDXS,65119.50
شاخص_كل6,13941029,20160119,IDXS,66118.10
شاخص_كل6,13941030,20160120,IDXS,66562.50
شاخص_كل6,13941103,20160123,IDXS,66960.40
شاخص_كل6,13941104,20160124,IDXS,67740.10
شاخص_كل6,13941105,20160125,IDXS,68857.50
شاخص_كل6,13941106,20160126,IDXS,70999.50
شاخص_كل6,13941107,20160127,IDXS,71011.00
شاخص_كل6,13941110,20160130,IDXS,71393.90
شاخص_كل6,13941111,20160131,IDXS,71118.80
شاخص_كل6,13941112,20160201,IDXS,72912.80
شاخص_كل6,13941113,20160202,IDXS,73725.50
شاخص_كل6,13941114,20160203,IDXS,73684.00
شاخص_كل6,13941117,20160206,IDXS,74103.60
شاخص_كل6,13941118,20160207,IDXS,74569.40
شاخص_كل6,13941119,20160208,IDXS,75783.80
شاخص_كل6,13941120,20160209,IDXS,78199.10
شاخص_كل6,13941121,20160210,IDXS,77497.90
شاخص_كل6,13941124,20160213,IDXS,76594.20
شاخص_كل6,13941125,20160214,IDXS,76709.50
شاخص_كل6,13941126,20160215,IDXS,77377.50
شاخص_كل6,13941127,20160216,IDXS,77141.60
شاخص_كل6,13941128,20160217,IDXS,77888.00
شاخص_كل6,13941201,20160220,IDXS,77560.90
شاخص_كل6,13941202,20160221,IDXS,77234.90
شاخص_كل6,13941203,20160222,IDXS,77587.70
شاخص_كل6,13941204,20160223,IDXS,77704.00
شاخص_كل6,13941205,20160224,IDXS,77840.20
شاخص_كل6,13941208,20160227,IDXS,78228.30
شاخص_كل6,13941209,20160228,IDXS,77733.80
شاخص_كل6,13941210,20160229,IDXS,77539.20
شاخص_كل6,13941211,20160301,IDXS,77648.80
شاخص_كل6,13941212,20160302,IDXS,77697.80
شاخص_كل6,13941215,20160305,IDXS,78022.20
شاخص_كل6,13941216,20160306,IDXS,78093.00
شاخص_كل6,13941217,20160307,IDXS,78158.40
شاخص_كل6,13941218,20160308,IDXS,78220.00
شاخص_كل6,13941219,20160309,IDXS,78312.10
شاخص_كل6,13941222,20160312,IDXS,79366.50
شاخص_كل6,13941224,20160314,IDXS,80236.70
شاخص_كل6,13941225,20160315,IDXS,80037.50
شاخص_كل6,13941226,20160316,IDXS,80219.40
شاخص_كل6,13950107,20160326,IDXS,81200.30
شاخص_كل6,13950108,20160327,IDXS,81261.00
شاخص_كل6,13950109,20160328,IDXS,80935.70
شاخص_كل6,13950110,20160329,IDXS,80561.30
شاخص_كل6,13950111,20160330,IDXS,81480.40
شاخص_كل6,13950114,20160402,IDXS,81536.90
شاخص_كل6,13950115,20160403,IDXS,80852.70
شاخص_كل6,13950116,20160404,IDXS,80872.10
شاخص_كل6,13950117,20160405,IDXS,80965.80
شاخص_كل6,13950118,20160406,IDXS,80752.70
شاخص_كل6,13950121,20160409,IDXS,80654.00
شاخص_كل6,13950122,20160410,IDXS,80280.70
شاخص_كل6,13950123,20160411,IDXS,80262.40
شاخص_كل6,13950124,20160412,IDXS,80109.30
شاخص_كل6,13950125,20160413,IDXS,79588.30
شاخص_كل6,13950128,20160416,IDXS,77984.80
شاخص_كل6,13950129,20160417,IDXS,77516.20
شاخص_كل6,13950130,20160418,IDXS,78435.40
شاخص_كل6,13950131,20160419,IDXS,78430.90
شاخص_كل6,13950201,20160420,IDXS,78269.00
شاخص_كل6,13950204,20160423,IDXS,78281.70
شاخص_كل6,13950205,20160424,IDXS,78448.30
شاخص_كل6,13950206,20160425,IDXS,78688.40
شاخص_كل6,13950207,20160426,IDXS,78394.40
شاخص_كل6,13950208,20160427,IDXS,78404.70
شاخص_كل6,13950211,20160430,IDXS,78414.60
شاخص_كل6,13950212,20160501,IDXS,78384.40
شاخص_كل6,13950213,20160502,IDXS,78285.40
شاخص_كل6,13950214,20160503,IDXS,78044.40
شاخص_كل6,13950215,20160504,IDXS,78033.80
شاخص_كل6,13950218,20160507,IDXS,77423.90
شاخص_كل6,13950219,20160508,IDXS,77045.30
شاخص_كل6,13950220,20160509,IDXS,77106.00
شاخص_كل6,13950221,20160510,IDXS,76630.40
شاخص_كل6,13950222,20160511,IDXS,75982.60
شاخص_كل6,13950225,20160514,IDXS,76138.60
شاخص_كل6,13950226,20160515,IDXS,75863.20
شاخص_كل6,13950227,20160516,IDXS,75980.50
شاخص_كل6,13950228,20160517,IDXS,76292.90
شاخص_كل6,13950229,20160518,IDXS,76413.30
شاخص_كل6,13950301,20160521,IDXS,76448.30
شاخص_كل6,13950303,20160523,IDXS,76613.90
شاخص_كل6,13950304,20160524,IDXS,76692.80
شاخص_كل6,13950305,20160525,IDXS,76853.00
شاخص_كل6,13950308,20160528,IDXS,76690.60
شاخص_كل6,13950309,20160529,IDXS,76387.00
شاخص_كل6,13950310,20160530,IDXS,76431.50
شاخص_كل6,13950311,20160531,IDXS,76144.20
شاخص_كل6,13950312,20160601,IDXS,76084.20
شاخص_كل6,13950316,20160605,IDXS,76160.60
شاخص_كل6,13950317,20160606,IDXS,76128.60
شاخص_كل6,13950318,20160607,IDXS,75874.50
شاخص_كل6,13950319,20160608,IDXS,75876.20
شاخص_كل6,13950322,20160611,IDXS,74850.10
شاخص_كل6,13950323,20160612,IDXS,74817.80
شاخص_كل6,13950324,20160613,IDXS,74700.50
شاخص_كل6,13950325,20160614,IDXS,73959.70
شاخص_كل6,13950326,20160615,IDXS,73877.10
شاخص_كل6,13950329,20160618,IDXS,73906.50
شاخص_كل6,13950330,20160619,IDXS,73027.90
شاخص_كل6,13950331,20160620,IDXS,72615.00
شاخص_كل6,13950401,20160621,IDXS,72799.20
شاخص_كل6,13950402,20160622,IDXS,73644.80
شاخص_كل6,13950405,20160625,IDXS,73672.00
شاخص_كل6,13950406,20160626,IDXS,73743.50
شاخص_كل6,13950408,20160628,IDXS,74190.50
شاخص_كل6,13950409,20160629,IDXS,73940.30
شاخص_كل6,13950412,20160702,IDXS,73965.50
شاخص_كل6,13950413,20160703,IDXS,74064.00
شاخص_كل6,13950414,20160704,IDXS,73947.20
شاخص_كل6,13950415,20160705,IDXS,74049.10
شاخص_كل6,13950419,20160709,IDXS,73716.60
شاخص_كل6,13950420,20160710,IDXS,73764.20
شاخص_كل6,13950421,20160711,IDXS,73816.70
شاخص_كل6,13950422,20160712,IDXS,73736.00
شاخص_كل6,13950423,20160713,IDXS,73763.00
شاخص_كل6,13950426,20160716,IDXS,73868.00
شاخص_كل6,13950427,20160717,IDXS,74194.80
شاخص_كل6,13950428,20160718,IDXS,74196.90
شاخص_كل6,13950429,20160719,IDXS,74313.60
شاخص_كل6,13950430,20160720,IDXS,74514.10
شاخص_كل6,13950502,20160723,IDXS,74934.30
شاخص_كل6,13950503,20160724,IDXS,75183.90
شاخص_كل6,13950504,20160725,IDXS,75466.50
شاخص_كل6,13950505,20160726,IDXS,75501.00
شاخص_كل6,13950506,20160727,IDXS,76225.70
شاخص_كل6,13950510,20160731,IDXS,76579.70
شاخص_كل6,13950511,20160801,IDXS,76647.40
شاخص_كل6,13950512,20160802,IDXS,77089.80
شاخص_كل6,13950513,20160803,IDXS,77882.90
شاخص_كل6,13950516,20160806,IDXS,78324.90
شاخص_كل6,13950517,20160807,IDXS,78704.60
شاخص_كل6,13950518,20160808,IDXS,78324.90
شاخص_كل6,13950519,20160809,IDXS,78368.40
شاخص_كل6,13950520,20160810,IDXS,78190.50
شاخص_كل6,13950523,20160813,IDXS,78218.80
شاخص_كل6,13950524,20160814,IDXS,78205.10
شاخص_كل6,13950525,20160815,IDXS,77828.80
شاخص_كل6,13950526,20160816,IDXS,77855.50
شاخص_كل6,13950527,20160817,IDXS,77879.00
شاخص_كل6,13950530,20160820,IDXS,77968.70
شاخص_كل6,13950531,20160821,IDXS,78086.40
شاخص_كل6,13950601,20160822,IDXS,78086.10
شاخص_كل6,13950602,20160823,IDXS,77964.00
شاخص_كل6,13950603,20160824,IDXS,78081.50
شاخص_كل6,13950606,20160827,IDXS,77757.60
شاخص_كل6,13950607,20160828,IDXS,77313.60
شاخص_كل6,13950608,20160829,IDXS,77345.60
شاخص_كل6,13950609,20160830,IDXS,77358.60
شاخص_كل6,13950610,20160831,IDXS,77167.90
شاخص_كل6,13950613,20160903,IDXS,76747.00
شاخص_كل6,13950614,20160904,IDXS,76509.40
شاخص_كل6,13950615,20160905,IDXS,76522.20
شاخص_كل6,13950616,20160906,IDXS,76669.60
شاخص_كل6,13950617,20160907,IDXS,76742.20
شاخص_كل6,13950620,20160910,IDXS,76640.30
شاخص_كل6,13950621,20160911,IDXS,76643.90
شاخص_كل6,13950623,20160913,IDXS,76444.20
شاخص_كل6,13950624,20160914,IDXS,76455.40
شاخص_كل6,13950627,20160917,IDXS,76104.90
شاخص_كل6,13950628,20160918,IDXS,76166.70
شاخص_كل6,13950629,20160919,IDXS,76272.60
شاخص_كل6,13950631,20160921,IDXS,76450.90
شاخص_كل6,13950703,20160924,IDXS,76906.90
شاخص_كل6,13950704,20160925,IDXS,77081.50
شاخص_كل6,13950705,20160926,IDXS,77089.80
شاخص_كل6,13950706,20160927,IDXS,77143.10
شاخص_كل6,13950707,20160928,IDXS,77300.30
شاخص_كل6,13950710,20161001,IDXS,77478.80
شاخص_كل6,13950711,20161002,IDXS,77287.60
شاخص_كل6,13950712,20161003,IDXS,77265.30
شاخص_كل6,13950713,20161004,IDXS,77335.30
شاخص_كل6,13950714,20161005,IDXS,77183.00
شاخص_كل6,13950717,20161008,IDXS,77217.00
شاخص_كل6,13950718,20161009,IDXS,77435.80
شاخص_كل6,13950719,20161010,IDXS,77655.10
شاخص_كل6,13950724,20161015,IDXS,77886.40
شاخص_كل6,13950725,20161016,IDXS,77569.10
شاخص_كل6,13950726,20161017,IDXS,77707.20
شاخص_كل6,13950727,20161018,IDXS,77849.50
شاخص_كل6,13950728,20161019,IDXS,78091.50
شاخص_كل6,13950801,20161022,IDXS,78387.20
شاخص_كل6,13950802,20161023,IDXS,78370.30
شاخص_كل6,13950803,20161024,IDXS,78568.80
شاخص_كل6,13950804,20161025,IDXS,78808.80
شاخص_كل6,13950805,20161026,IDXS,79299.60
شاخص_كل6,13950808,20161029,IDXS,80340.70
شاخص_كل6,13950809,20161030,IDXS,80339.20
شاخص_كل6,13950810,20161031,IDXS,80263.70
شاخص_كل6,13950811,20161101,IDXS,79659.20
شاخص_كل6,13950812,20161102,IDXS,79670.90
شاخص_كل6,13950815,20161105,IDXS,79253.50
شاخص_كل6,13950816,20161106,IDXS,79137.50
شاخص_كل6,13950817,20161107,IDXS,79632.30
شاخص_كل6,13950818,20161108,IDXS,79871.40
شاخص_كل6,13950819,20161109,IDXS,78411.60
شاخص_كل6,13950822,20161112,IDXS,79010.70
شاخص_كل6,13950823,20161113,IDXS,79048.50
شاخص_كل6,13950824,20161114,IDXS,79341.50
شاخص_كل6,13950825,20161115,IDXS,79236.20
شاخص_كل6,13950826,20161116,IDXS,79268.40
شاخص_كل6,13950829,20161119,IDXS,79278.60
شاخص_كل6,13950901,20161121,IDXS,79318.90
شاخص_كل6,13950902,20161122,IDXS,79393.80
شاخص_كل6,13950903,20161123,IDXS,79385.60
شاخص_كل6,13950906,20161126,IDXS,79541.40
شاخص_كل6,13950907,20161127,IDXS,79625.90
شاخص_كل6,13950909,20161129,IDXS,80018.60
شاخص_كل6,13950913,20161203,IDXS,80058.80
شاخص_كل6,13950914,20161204,IDXS,80063.70
شاخص_كل6,13950915,20161205,IDXS,80081.20
شاخص_كل6,13950916,20161206,IDXS,80830.50
شاخص_كل6,13950917,20161207,IDXS,81341.60
شاخص_كل6,13950920,20161210,IDXS,81250.50
شاخص_كل6,13950921,20161211,IDXS,80925.90
شاخص_كل6,13950922,20161212,IDXS,80915.50
شاخص_كل6,13950923,20161213,IDXS,80741.20
شاخص_كل6,13950924,20161214,IDXS,80683.60
شاخص_كل6,13950928,20161218,IDXS,80709.00
شاخص_كل6,13950929,20161219,IDXS,80413.10
شاخص_كل6,13950930,20161220,IDXS,80122.70
شاخص_كل6,13951001,20161221,IDXS,80250.00
شاخص_كل6,13951004,20161224,IDXS,80161.20
شاخص_كل6,13951005,20161225,IDXS,79898.90
شاخص_كل6,13951006,20161226,IDXS,79966.50
شاخص_كل6,13951007,20161227,IDXS,79800.80
شاخص_كل6,13951008,20161228,IDXS,79691.80
شاخص_كل6,13951011,20161231,IDXS,79486.60
شاخص_كل6,13951012,20170101,IDXS,78896.00
شاخص_كل6,13951013,20170102,IDXS,78968.90
شاخص_كل6,13951014,20170103,IDXS,78983.70
شاخص_كل6,13951015,20170104,IDXS,78990.30
شاخص_كل6,13951018,20170107,IDXS,78826.50
شاخص_كل6,13951019,20170108,IDXS,78833.40
شاخص_كل6,13951020,20170109,IDXS,78609.50
شاخص_كل6,13951022,20170111,IDXS,78622.00
شاخص_كل6,13951025,20170114,IDXS,78876.20
شاخص_كل6,13951026,20170115,IDXS,79073.20
شاخص_كل6,13951027,20170116,IDXS,79084.20
شاخص_كل6,13951028,20170117,IDXS,79280.40
شاخص_كل6,13951029,20170118,IDXS,79382.20
شاخص_كل6,13951102,20170121,IDXS,79206.60
شاخص_كل6,13951103,20170122,IDXS,79218.00
شاخص_كل6,13951104,20170123,IDXS,79263.50
شاخص_كل6,13951105,20170124,IDXS,78249.10
شاخص_كل6,13951106,20170125,IDXS,78049.00
شاخص_كل6,13951109,20170128,IDXS,77714.10
شاخص_كل6,13951110,20170129,IDXS,77707.30
شاخص_كل6,13951111,20170130,IDXS,77961.40
شاخص_كل6,13951112,20170131,IDXS,77975.40
شاخص_كل6,13951113,20170201,IDXS,77414.90
شاخص_كل6,13951116,20170204,IDXS,76825.70
شاخص_كل6,13951117,20170205,IDXS,76616.00
شاخص_كل6,13951118,20170206,IDXS,76678.70
شاخص_كل6,13951119,20170207,IDXS,76766.00
شاخص_كل6,13951120,20170208,IDXS,76792.80
شاخص_كل6,13951123,20170211,IDXS,76816.80
شاخص_كل6,13951124,20170212,IDXS,76827.70
شاخص_كل6,13951125,20170213,IDXS,76975.50
شاخص_كل6,13951126,20170214,IDXS,77000.20
شاخص_كل6,13951127,20170215,IDXS,77189.70
شاخص_كل6,13951130,20170218,IDXS,77599.10
شاخص_كل6,13951201,20170219,IDXS,77658.60
شاخص_كل6,13951202,20170220,IDXS,77698.20
شاخص_كل6,13951203,20170221,IDXS,77800.20
شاخص_كل6,13951204,20170222,IDXS,77847.20
شاخص_كل6,13951207,20170225,IDXS,77863.50
شاخص_كل6,13951208,20170226,IDXS,77574.70
شاخص_كل6,13951209,20170227,IDXS,77590.70
شاخص_كل6,13951210,20170228,IDXS,77602.30
شاخص_كل6,13951211,20170301,IDXS,77475.20
شاخص_كل6,13951214,20170304,IDXS,77135.10
شاخص_كل6,13951215,20170305,IDXS,76766.90
شاخص_كل6,13951216,20170306,IDXS,76789.70
شاخص_كل6,13951217,20170307,IDXS,76800.40
شاخص_كل6,13951218,20170308,IDXS,76285.50
شاخص_كل6,13951221,20170311,IDXS,76315.60
شاخص_كل6,13951222,20170312,IDXS,76329.00
شاخص_كل6,13951223,20170313,IDXS,76332.00
شاخص_كل6,13951224,20170314,IDXS,76639.00
شاخص_كل6,13951225,20170315,IDXS,76737.90
شاخص_كل6,13951228,20170318,IDXS,77230.00
شاخص_كل6,13960105,20170325,IDXS,77485.80
شاخص_كل6,13960106,20170326,IDXS,77502.90
شاخص_كل6,13960107,20170327,IDXS,77523.30
شاخص_كل6,13960108,20170328,IDXS,77548.50
شاخص_كل6,13960109,20170329,IDXS,77584.40
شاخص_كل6,13960114,20170403,IDXS,77616.80
شاخص_كل6,13960115,20170404,IDXS,77647.10
شاخص_كل6,13960116,20170405,IDXS,77689.90
شاخص_كل6,13960119,20170408,IDXS,77804.70
شاخص_كل6,13960120,20170409,IDXS,77860.40
شاخص_كل6,13960121,20170410,IDXS,78107.80
شاخص_كل6,13960123,20170412,IDXS,78132.40
شاخص_كل6,13960126,20170415,IDXS,78383.30
شاخص_كل6,13960127,20170416,IDXS,78471.70
شاخص_كل6,13960128,20170417,IDXS,78247.50
شاخص_كل6,13960129,20170418,IDXS,78339.80
شاخص_كل6,13960130,20170419,IDXS,78651.40
شاخص_كل6,13960202,20170422,IDXS,79302.70
شاخص_كل6,13960203,20170423,IDXS,79390.60
شاخص_كل6,13960204,20170424,IDXS,79425.90
شاخص_كل6,13960206,20170426,IDXS,79596.90
شاخص_كل6,13960209,20170429,IDXS,79755.60
شاخص_كل6,13960210,20170430,IDXS,79785.00
شاخص_كل6,13960211,20170501,IDXS,79826.60
شاخص_كل6,13960212,20170502,IDXS,79942.10
شاخص_كل6,13960213,20170503,IDXS,79969.20
شاخص_كل6,13960216,20170506,IDXS,79697.40
شاخص_كل6,13960217,20170507,IDXS,79660.90
شاخص_كل6,13960218,20170508,IDXS,79744.10
شاخص_كل6,13960219,20170509,IDXS,79858.80
شاخص_كل6,13960220,20170510,IDXS,80127.10
شاخص_كل6,13960223,20170513,IDXS,80142.00
شاخص_كل6,13960224,20170514,IDXS,79963.00
شاخص_كل6,13960225,20170515,IDXS,79957.50
شاخص_كل6,13960226,20170516,IDXS,80129.30
شاخص_كل6,13960227,20170517,IDXS,80344.20
شاخص_كل6,13960230,20170520,IDXS,81077.60
شاخص_كل6,13960231,20170521,IDXS,81194.00
شاخص_كل6,13960301,20170522,IDXS,81124.40
شاخص_كل6,13960302,20170523,IDXS,81124.40
شاخص_كل6,13960303,20170524,IDXS,81146.20
شاخص_كل6,13960306,20170527,IDXS,80921.20
شاخص_كل6,13960307,20170528,IDXS,80713.20
شاخص_كل6,13960308,20170529,IDXS,80607.90
شاخص_كل6,13960309,20170530,IDXS,80511.50
شاخص_كل6,13960310,20170531,IDXS,80513.30
شاخص_كل6,13960313,20170603,IDXS,80288.90
شاخص_كل6,13960316,20170606,IDXS,80293.50
شاخص_كل6,13960317,20170607,IDXS,79758.50
شاخص_كل6,13960320,20170610,IDXS,79855.70
شاخص_كل6,13960321,20170611,IDXS,79870.70
شاخص_كل6,13960322,20170612,IDXS,79564.10
شاخص_كل6,13960323,20170613,IDXS,79426.90
شاخص_كل6,13960324,20170614,IDXS,79465.70
شاخص_كل6,13960327,20170617,IDXS,79285.00
شاخص_كل6,13960328,20170618,IDXS,78990.40
شاخص_كل6,13960329,20170619,IDXS,78859.20
شاخص_كل6,13960330,20170620,IDXS,78867.50
شاخص_كل6,13960331,20170621,IDXS,78736.20
شاخص_كل6,13960403,20170624,IDXS,78652.70
شاخص_كل6,13960404,20170625,IDXS,78665.50
شاخص_كل6,13960407,20170628,IDXS,78704.50
شاخص_كل6,13960410,20170701,IDXS,78799.70
شاخص_كل6,13960411,20170702,IDXS,78765.30
شاخص_كل6,13960412,20170703,IDXS,78659.20
شاخص_كل6,13960413,20170704,IDXS,78632.50
شاخص_كل6,13960414,20170705,IDXS,78700.20
شاخص_كل6,13960417,20170708,IDXS,78881.60
شاخص_كل6,13960418,20170709,IDXS,78985.40
شاخص_كل6,13960419,20170710,IDXS,79377.00
شاخص_كل6,13960420,20170711,IDXS,79490.40
شاخص_كل6,13960421,20170712,IDXS,79509.60
شاخص_كل6,13960424,20170715,IDXS,79658.90
شاخص_كل6,13960425,20170716,IDXS,79620.80
شاخص_كل6,13960426,20170717,IDXS,79692.90
شاخص_كل6,13960427,20170718,IDXS,79735.70
شاخص_كل6,13960428,20170719,IDXS,80162.50
شاخص_كل6,13960431,20170722,IDXS,80670.80
شاخص_كل6,13960501,20170723,IDXS,80863.00
شاخص_كل6,13960502,20170724,IDXS,80933.90
شاخص_كل6,13960503,20170725,IDXS,81181.70
شاخص_كل6,13960504,20170726,IDXS,81509.30
شاخص_كل6,13960507,20170729,IDXS,81420.90
شاخص_كل6,13960508,20170730,IDXS,81491.40
شاخص_كل6,13960509,20170731,IDXS,81533.50
شاخص_كل6,13960510,20170801,IDXS,81415.90
شاخص_كل6,13960511,20170802,IDXS,81265.90
شاخص_كل6,13960515,20170806,IDXS,81384.10
شاخص_كل6,13960516,20170807,IDXS,81285.70
شاخص_كل6,13960517,20170808,IDXS,81313.90
شاخص_كل6,13960518,20170809,IDXS,81579.30
شاخص_كل6,13960521,20170812,IDXS,81763.10
شاخص_كل6,13960522,20170813,IDXS,81661.50
شاخص_كل6,13960523,20170814,IDXS,81659.30
شاخص_كل6,13960524,20170815,IDXS,81696.30
شاخص_كل6,13960525,20170816,IDXS,81741.90
شاخص_كل6,13960528,20170819,IDXS,81954.90
شاخص_كل6,13960529,20170820,IDXS,82016.20
شاخص_كل6,13960530,20170821,IDXS,82075.00
شاخص_كل6,13960531,20170822,IDXS,82372.40
شاخص_كل6,13960601,20170823,IDXS,82541.80
شاخص_كل6,13960604,20170826,IDXS,82897.10
شاخص_كل6,13960605,20170827,IDXS,82885.00
شاخص_كل6,13960606,20170828,IDXS,83012.10
شاخص_كل6,13960607,20170829,IDXS,83252.00
شاخص_كل6,13960608,20170830,IDXS,83272.90
شاخص_كل6,13960611,20170902,IDXS,83428.20
شاخص_كل6,13960612,20170903,IDXS,83345.20
شاخص_كل6,13960613,20170904,IDXS,83452.10
شاخص_كل6,13960614,20170905,IDXS,83733.50
شاخص_كل6,13960615,20170906,IDXS,83675.30
شاخص_كل6,13960619,20170910,IDXS,83255.70
شاخص_كل6,13960620,20170911,IDXS,83369.10
شاخص_كل6,13960621,20170912,IDXS,83469.20
شاخص_كل6,13960622,20170913,IDXS,83523.80
شاخص_كل6,13960625,20170916,IDXS,83683.20
شاخص_كل6,13960626,20170917,IDXS,83916.60
شاخص_كل6,13960627,20170918,IDXS,84414.50
شاخص_كل6,13960628,20170919,IDXS,85343.90
شاخص_كل6,13960629,20170920,IDXS,85831.80
شاخص_كل6,13960701,20170923,IDXS,85798.40
شاخص_كل6,13960702,20170924,IDXS,85588.80
شاخص_كل6,13960703,20170925,IDXS,85516.90
شاخص_كل6,13960704,20170926,IDXS,85628.80
شاخص_كل6,13960705,20170927,IDXS,85819.00
شاخص_كل6,13960710,20171002,IDXS,85514.90
شاخص_كل6,13960711,20171003,IDXS,85355.00
شاخص_كل6,13960712,20171004,IDXS,85429.50
شاخص_كل6,13960715,20171007,IDXS,85069.50
